country,cntry,year,mcosmo,mutil,mcomm,mlib,mpos,mneg,n_cy,growth,unemp,bailout
Lithuania,LT,2013,0.5937862429116073,0.10668305347605639,0.11618746225160219,0.1124005785813366,0.7004692963876638,0.2285880408329388,1029,3.550072843,11.77000046,0
Luxembourg,LU,2004,0.5180549181218227,0.11689763304393098,0.2626746358013084,0.07561099322919126,0.6349525511657537,0.3382856290304997,1121,4.231891307,5.110000134,0
Luxembourg,LU,2005,0.5384790094849267,0.121117316827376,0.24241411941116084,0.0802380749865957,0.6595963263123027,0.3226521943977565,1014,2.482874748,4.489999771,0
Luxembourg,LU,2006,0.5059445745330438,0.11553818944475008,0.2579653337605624,0.10067118655587841,0.6214827639777938,0.3586365203164408,503,6.016715044,4.730000019,0
Luxembourg,LU,2007,0.5501191024674391,0.10375803257407953,0.23599988291769114,0.08663961609167088,0.6538771350415186,0.322639499009362,511,8.098667607,4.070000172,0
Luxembourg,LU,2008,0.5474997086385698,0.10624717440401756,0.2206653985375264,0.09361968645185428,0.6537468830425873,0.3142850849893807,1001,-0.300176194,5.059999943,0
Luxembourg,LU,2009,0.6587415130243816,0.10886813496375249,0.15807462789534502,0.06435556475397113,0.767609647988134,0.22243019264931616,502,-3.238954027,5.1199998859999996,0
Luxembourg,LU,2010,0.5923369116149076,0.08638336941382128,0.18895464936722303,0.10383783974157255,0.67872028102872894,0.2927924891087956,1018,3.760413593,4.360000134,0
Luxembourg,LU,2011,0.6076245631801187,0.08662268384490607,0.1579391162724496,0.12479061367950257,0.6942472470250248,0.28272972995195217,999,1.044298695,4.900000095,0
Luxembourg,LU,2012,0.5920308328385633,0.06909959053170153,0.18390850422564992,0.12225542324650353,0.6611304233702648,0.30616392747215343,1009,1.64990203,5.139999866,0
Luxembourg,LU,2013,0.5176391979857327,0.08383597150923884,0.22034813920952534,0.13857273089946356,0.6014751694949715,0.35892087010898893,505,3.171790499,5.849999905,0
Latvia,LV,2004,0.3928296468594976,0.11885568549747653,0.20059568678971665,0.20314186642544851,0.5116853323569741,0.40373755321516513,1005,8.281972087,11.71000004,0
Latvia,LV,2005,0.4648899359104437,0.12302547306209416,0.17593175054112553,0.15558643423633658,0.5879154089725379,0.33151818477746214,2048,10.71522829,10.02999973,0
Latvia,LV,2006,0.5590930707581002,0.10293019303333645,0.14292068169769545,0.12334682071911934,0.6620232637914367,0.2662675024168148,1018,11.96520396,7.03000021,0
Latvia,LV,2007,0.5782601790005542,0.08791276180219912,0.09806530258159084,0.12618623835306955,0.6661729408027532,0.22425154093466038,1013,9.943002121,6.050000191,0
Latvia,LV,2008,0.48809109215825636,0.09145107794361526,0.1426166785122009,0.20918443496801706,0.5795421701018716,0.351801113480218,2010,-3.242799942,7.739999771,1
Latvia,LV,2009,0.535669767056447,0.08878240712236736,0.16154254956441835,0.15535716492475934,0.6244521741788144,0.3168997144891777,1006,-14.24828338,17.51000023,1
Latvia,LV,2010,0.5553518473882382,0.0731604180133592,0.1510376380017457,0.15165647745408464,0.6285122654015974,0.3026941154558303,2006,-4.470941885,19.47999954,1
Latvia,LV,2011,0.5406367483376412,0.07947843327307613,0.12680493696118697,0.17073861158682588,0.6201151816107173,0.29754354854801285,2016,2.564422968,16.20999908,1
Latvia,LV,2012,0.5673918857268708,0.08369240329101578,0.11161609010964808,0.14810239589724228,0.6510842890178866,0.25971848600689035,2018,7.037317185,15.05000019,0
Latvia,LV,2013,0.5520966004498938,0.09082866014003739,0.11926068497924786,0.13601764724519216,0.6429252605899313,0.25527833222444,1002,2.010744815,11.86999989,0
Malta,MT,2004,0.5678606782106782,0.1324969696969697,0.15177157287157286,0.10587077922077921,0.7003576479076479,0.2576423520923521,500,0.140268127,7.320000172,0
Malta,MT,2005,0.5371205988455988,0.14952633477633478,0.154644227994228,0.08970883838383838,0.6866469336219336,0.24435306637806636,1000,3.383593576,6.920000076,0
Malta,MT,2006,0.5197912698412699,0.1413095238095238,0.17752301587301586,0.09737619047619048,0.6611007936507937,0.27489920634920634,500,2.510142345,6.800000191,0
Malta,MT,2007,0.5881063492063492,0.12051825396825397,0.13771507936507937,0.07766031746031746,0.7086246031746032,0.21537539682539683,500,4.7747056,6.46999979,0
Malta,MT,2008,0.5761420634920635,0.1302988095238095,0.138325,0.06123412698412698,0.706440873015873,0.19955912698412698,1000,3.826359416,5.980000019,0
Malta,MT,2009,0.5387322899322899,0.11354275724275724,0.1737575924075924,0.07996736041736041,0.6522750471750471,0.25372495282495283,500,-1.133873468,6.889999866,0
Malta,MT,2010,0.5488096153846154,0.12033876678876679,0.13634420024420024,0.11750741758241758,0.6691483821733821,0.2538516178266178,1000,5.543639385,6.849999905,0
Malta,MT,2011,0.5296538073038073,0.09968656621156621,0.13806948884448883,0.11859013764013764,0.6293403735153735,0.2566596264846265,1000,0.467050856,6.3800001140000004,0
Malta,MT,2012,0.551571608946609,0.1068508658008658,0.12683618326118326,0.130741341991342,0.6584224747474747,0.25757752525252525,1000,4.117707299,6.199999809,0
Malta,MT,2013,0.5379730158730158,0.13417142857142858,0.1185611111111111,0.09729444444444445,0.6721444444444444,0.21585555555555555,500,5.473355695,6.110000134,0
Netherlands,NL,2004,0.48487233121914075,0.10004451358567286,0.2124788955159145,0.14610158067293966,0.5849168448048137,0.3585804761888542,2053,1.984945714,4.650000095,0
Netherlands,NL,2005,0.5070306491532676,0.09908034211893518,0.19780180195422012,0.1584711833246274,0.6061109912722028,0.3562729852788475,2047,2.050876108,5.8699998859999996,0
Netherlands,NL,2006,0.5072334228924913,0.10576307570856629,0.1897676489351415,0.149663999143682,0.6129964986010575,0.3394316480788235,1009,3.460988954,5,0
Netherlands,NL,2007,0.5040842732864537,0.1180314757371249,0.1621595396124633,0.15328665388130205,0.6221157490235786,0.31544619349376535,1009,3.772842521,4.150000095,0
Netherlands,NL,2008,0.5383501464913568,0.120246214986849,0.15954604420022286,0.13238593245797856,0.6585963614782059,0.2919319766582014,2082,2.170324851,3.6500000950000002,0
Netherlands,NL,2009,0.5376562652708071,0.11576295826793835,0.16426189182663287,0.13949019937565754,0.6534192235387455,0.3037520912022904,1004,-3.666883937,4.349999905,0
Netherlands,NL,2010,0.5251077506679065,0.10128445051728052,0.15716359194196505,0.17455428967849815,0.626392201185187,0.33171788162046323,2053,1.342739336,4.989999771,0
Netherlands,NL,2011,0.4913404919342574,0.10519689365557748,0.1602885074681215,0.20012611090048002,0.5965373855898348,0.36041461836860156,2021,1.551189312,4.980000019,0
Netherlands,NL,2012,0.5166090073634453,0.09737479127272027,0.1392534582993163,0.21323217107240774,0.6139837986361655,0.35248562937172406,2028,-1.030353991,5.820000172,0
Netherlands,NL,2013,0.45665946851059486,0.07373105727660086,0.18760108647473975,0.23303679126401947,0.5303905257871957,0.4206378777387592,1021,-0.130175288,7.239999771,0
Poland,PL,2004,0.5940829365079365,0.10763888888888888,0.13595039682539684,0.11132777777777778,0.7017218253968254,0.2472781746031746,1000,4.982825593,19.06999969,0
Poland,PL,2005,0.5900568362193362,0.10061670274170274,0.13498138528138529,0.11484507575757576,0.690673538961039,0.24982646103896103,2000,3.506849729,17.75,0
Poland,PL,2006,0.6368484126984127,0.08551150793650794,0.13421388888888888,0.09242619047619048,0.7223599206349206,0.22664007936507935,1000,6.131138073,13.84000015,0
Poland,PL,2007,0.656979365079365,0.11564246031746031,0.1080297619047619,0.07534841269841269,0.7726218253968254,0.1833781746031746,1000,7.061543459,9.600000381,0
Poland,PL,2008,0.6341404761904762,0.09786309523809524,0.09315416666666666,0.08584226190476191,0.7320035714285714,0.17899642857142856,2000,4.19996859,7.1199998859999996,0
Poland,PL,2009,0.5839059523809523,0.0840404761904762,0.10250952380952381,0.12154404761904762,0.6679464285714286,0.22405357142857144,1000,2.832178037,8.1700000760000009,0
Poland,PL,2010,0.5919457722832723,0.08068533272283272,0.10664070512820513,0.11722818986568986,0.672631105006105,0.22386889499389498,2000,3.740521281,9.640000343,0
Poland,PL,2011,0.5592582251082251,0.08463313492063491,0.12027288961038961,0.13783575036075035,0.64389136002886,0.25810863997114,2000,4.757635638,9.630000114,0
Poland,PL,2012,0.5466892857142858,0.08060456349206349,0.12950396825396826,0.15520218253968254,0.6272938492063492,0.2847061507936508,2000,1.324896305,10.09000015,0
Poland,PL,2013,0.5655131868131869,0.07220702075702076,0.12450094627594628,0.15577884615384616,0.6377202075702075,0.28027979242979245,1000,1.125763386,10.32999992,0
Portugal,PT,2004,0.4492387445887446,0.12757622655122655,0.22478300865800865,0.0509020202020202,0.5768149711399712,0.2756850288600289,2000,1.788735682,6.320000172,0
Portugal,PT,2005,0.48015676361044884,0.10856483185915457,0.24735903483413443,0.048879529058811926,0.5887215954696035,0.29623856389294634,2008,0.781848216,7.579999924,0
Portugal,PT,2006,0.39959662205171187,0.08019206896452405,0.27172332823530426,0.07583329012969732,0.47978869101623595,0.3475566183650016,1002,1.625034176,7.650000095,0
Portugal,PT,2007,0.5038846498045311,0.07299232254721869,0.23622297583721916,0.058314492958409875,0.5768769723517498,0.29453746879562903,1011,2.506579646,7.96999979,0
Portugal,PT,2008,0.45335962970895505,0.10929812871342107,0.24849301539706337,0.07040844657036562,0.5626577584223761,0.31890146196742897,2001,0.319247925,7.550000191,0
Portugal,PT,2009,0.46414187167845705,0.11670738746348502,0.26184873121458485,0.07047274135079012,0.5808492591419421,0.332321472565375,1025,-3.12207942,9.430000305,0
Portugal,PT,2010,0.40471023782330684,0.09415172987125997,0.2993114312130465,0.08582072737726189,0.4988619676945668,0.38513215859030836,2043,1.737625476,10.77000046,0
Portugal,PT,2011,0.369704501460599,0.08076755358462676,0.32749713159469257,0.10593325238447189,0.45047205504522575,0.43343038397916445,2050,-1.696164781,12.68000031,1
Portugal,PT,2012,0.3537960023515579,0.07296825396825397,0.32339819713893786,0.1071214971585342,0.42676425631981185,0.43051969429747206,2025,-4.057293608,15.52999973,1
Portugal,PT,2013,0.35616937013849365,0.0664247770821476,0.3311349838740277,0.12176887687345854,0.42259414722064126,0.45290386074748623,1004,-0.922644675,16.19000053,1
Romania,RO,2004,0.6117289495747994,0.24809076792772444,0.07459276560067074,0.029026252074671046,0.8598197175025238,0.10361901767534179,1012,10.42811302,7.71999979,0
Romania,RO,2005,0.5717201336587564,0.22553190184178207,0.10527363798321882,0.04308310895137243,0.7972520355005385,0.14835674693459125,2004,4.668148051,7.170000076,0
Romania,RO,2006,0.5694552254897083,0.2398284984491881,0.1007136222653464,0.03253138942794115,0.8092837239388964,0.13324501169328756,957,8.028811076,7.269999981,0
Romania,RO,2007,0.6043606731290735,0.2126605893288916,0.0776954399869022,0.044439332883886365,0.8170212624579651,0.12213477287078857,1019,7.233807744,6.409999847,0
Romania,RO,2008,0.5828545475866904,0.19799903014188727,0.10085147585147584,0.06375826688326688,0.7808535777285778,0.16460974273474274,2072,9.307467171,5.7899999619999996,0
Romania,RO,2009,0.5683919437837166,0.2099859303826003,0.1024054381791894,0.04967702066134975,0.7783778741663169,0.15208245884053914,1021,-5.517394408,6.860000134,1
Romania,RO,2010,0.5701655167637355,0.14821575834688155,0.14478984372601394,0.06904065751171144,0.718381275110617,0.21383050123772537,2021,-3.90123628,6.9600000380000004,1
Romania,RO,2011,0.5648881095415018,0.17243212103094108,0.11583880721048863,0.06522837617970362,0.737320230572443,0.18106718339019223,2034,1.906067707,7.179999828,1
Romania,RO,2012,0.571759296711381,0.1494529800710922,0.13229118483071525,0.07893544590957145,0.7212122767824732,0.2112266307402867,2087,2.040665131,6.7899999619999996,1
Romania,RO,2013,0.5715358638488832,0.1450480267654783,0.13774701240075202,0.09211415700335368,0.7165838906143616,0.2298611694041057,1083,3.770962304,7.099999905,1
Sweden,SE,2004,0.47715483682983684,0.04268732794982795,0.21559987234987235,0.2525579628704629,0.5198421647796648,0.4681578352203352,2000,4.336856154,6.690000057,0
Sweden,SE,2005,0.4957548352905669,0.04644953976504779,0.2193631612810028,0.22870956623995028,0.5422043750556147,0.44807272752095306,2057,2.85880324,7.489999771,0
Sweden,SE,2006,0.5380807846147079,0.05079533980713922,0.18614481770823954,0.2092465111639153,0.5888761244218471,0.39539132887215483,1017,4.662773552,7.070000172,0
Sweden,SE,2007,0.535213241705779,0.05525847839280675,0.16112879657655776,0.23048903556366243,0.5904717200985857,0.3916178321402202,1005,3.439221776,6.159999847,0
Sweden,SE,2008,0.559961370414332,0.057805883900956076,0.15986520669198617,0.19897281524956986,0.6177672543152881,0.358838021941556,2009,-0.450559257,6.230000019,0
Sweden,SE,2009,0.5801643070538419,0.06168410347189417,0.14602409864037771,0.19565462261683192,0.6418484105257362,0.3416787212572096,1032,-4.339790575,8.350000381,0
Sweden,SE,2010,0.548041798512813,0.043099801433134764,0.14543864616328384,0.23636661379415003,0.5911415999459477,0.38180525995743386,2070,5.952107008,8.609999657,0
Sweden,SE,2011,0.562474883941486,0.04229471184940691,0.13595308101600453,0.23991623897238612,0.604769595790893,0.3758693199883906,2066,3.195333235,7.800000191,0
Sweden,SE,2012,0.5272554038301108,0.034449028076957766,0.14534852625672937,0.263650166836202,0.5617044319070686,0.40899869309293135,2048,-0.588304569,7.980000019,0
Sweden,SE,2013,0.5165169976742677,0.0340425098585336,0.1515640091307747,0.27018113219893636,0.5505595075328013,0.4217451413297111,1011,1.187775716,8.050000191,0
Slovenia,SI,2004,0.5377380647130647,0.13768125763125763,0.17399216894216893,0.11258850871350871,0.6754193223443223,0.28658067765567763,1000,4.359192778,6.010000229,0
Slovenia,SI,2005,0.5079161218771608,0.10701905784878368,0.2163916517451871,0.11480111465681452,0.6149351797259445,0.3311927664020016,2079,3.797972642,6.510000229,0
Slovenia,SI,2006,0.5199271794141107,0.11381464346130367,0.18899997764954202,0.11627078417978708,0.6337418228754144,0.3052707618293291,1033,5.746396901,5.949999809,0
Slovenia,SI,2007,0.5309987862307705,0.11694651460199337,0.1924112604517343,0.1142337644805562,0.6479453008327638,0.30664502493229046,1013,6.980160755,4.820000172,0
Slovenia,SI,2008,0.5076269273008944,0.11825931659182032,0.2123614674137322,0.12392252264079043,0.6258862438927147,0.33628399005452264,2009,3.509841517,4.3699998859999996,0
Slovenia,SI,2009,0.5072778999872596,0.0771640619916482,0.22749092724462183,0.14964346545627333,0.5844419619789077,0.37713439270089516,1015,-7.548437791,5.860000134,0
Slovenia,SI,2010,0.48455050824713186,0.08357777332454591,0.22308826007932264,0.1675719389845507,0.5681282815716778,0.39066019906387334,2014,1.343748472,7.239999771,0
Slovenia,SI,2011,0.48444761899307354,0.07250928432746614,0.21150159831978013,0.19321226003044184,0.5569569033205397,0.404713858350222,2035,0.861327733,8.1700000760000009,0
Slovenia,SI,2012,0.4740675391264493,0.06855459355459355,0.21265814041955425,0.18139130274623647,0.5426221326810429,0.3940494431657907,2037,-2.639438757,8.840000153,0
Slovenia,SI,2013,0.44741267908923693,0.06315556352648341,0.2414634985851603,0.19455579589110747,0.5105682426157203,0.43601929447626775,1011,-1.029282772,10.100000380000001,0
Slovak Republic,SK,2004,0.5100122055792983,0.15759938499555112,0.21541357781373754,0.08183106164336196,0.6676115905748493,0.2972446394570995,1252,5.278879546,18.60000038,0
Slovak Republic,SK,2005,0.5107673431629874,0.14372524531326708,0.21979811124547965,0.1021158338535834,0.6544925884762546,0.32191394509906307,2204,6.623462407,16.26000023,0
Slovak Republic,SK,2006,0.5517778346164246,0.1397108380178881,0.19581152201745894,0.0895087107285623,0.6914886726343127,0.28532023274602125,1078,8.49317632,13.36999989,0
Slovak Republic,SK,2007,0.5727657940813456,0.15771692643302046,0.18643510146674702,0.06861563190677114,0.730482720514366,0.2550507333735182,1106,10.83202895,11.14000034,0
Slovak Republic,SK,2008,0.5394371357427311,0.14493357617460917,0.18446790469745994,0.09098921695765311,0.6843707119173403,0.27545712165511305,2091,5.574887267,9.510000229,0
Slovak Republic,SK,2009,0.5618190836940837,0.11966505716505717,0.18897866022866022,0.08819104506604507,0.6814841408591409,0.2771697052947053,1040,-5.455533722,12.02999973,0
Slovak Republic,SK,2010,0.5328452173568792,0.10137420348790611,0.20591280817228338,0.11516417525892744,0.6342194208447852,0.3210769834312108,2058,6.293285967,14.38000011,0
Slovak Republic,SK,2011,0.4932767798812575,0.07510540730689984,0.22014464115210383,0.16420949006769903,0.5683821871881574,0.3843541312198029,2010,2.637398428,13.61999989,0
Slovak Republic,SK,2012,0.47714526584526584,0.06328096348096349,0.2165376665001665,0.18753610417360417,0.5404262293262293,0.40407377067377065,2000,1.358226806,13.96000004,0
Slovak Republic,SK,2013,0.4798225468975469,0.05645133477633477,0.22668827561327562,0.1830378427128427,0.5362738816738817,0.4097261183261183,1000,0.654765294,14.22000027,0
